iter	Passed	Remaining
7892	52926	14128
7893	52935	14122
7894	52943	14115
7895	52951	14109
7896	52957	14102
7897	52965	14096
7898	52970	14089
7899	52980	14083
7900	52987	14076
7901	52994	14070
7902	53000	14063
7903	53009	14057
7904	53017	14050
7905	53021	14043
7906	53029	14037
7907	53033	14029
7908	53038	14022
7909	53045	14015
7910	53049	14008
7911	53053	14000
7912	53060	13994
7913	53064	13986
7914	53068	13979
7915	53076	13973
7916	53080	13965
7917	53085	13958
7918	53092	13951
7919	53098	13945
7920	53103	13937
7921	53110	13931
7922	53117	13924
7923	53125	13918
7924	53133	13911
7925	53140	13905
7926	53146	13898
7927	53151	13891
7928	53161	13885
7929	53169	13879
7930	53175	13872
7931	53182	13865
7932	53190	13859
7933	53196	13852
7934	53204	13845
7935	53209	13838
7936	53212	13831
7937	53220	13824
7938	53224	13817
7939	53229	13810
7940	53237	13803
7941	53242	13796
7942	53246	13789
7943	53254	13782
7944	53258	13775
7945	53263	13768
7946	53270	13761
7947	53274	13754
7948	53278	13747
7949	53286	13740
7950	53290	13733
7951	53297	13726
7952	53306	13720
7953	53313	13713
7954	53322	13707
7955	53328	13700
7956	53335	13694
7957	53342	13687
7958	53348	13680
7959	53357	13674
7960	53366	13668
7961	53374	13661
7962	53381	13655
7963	53387	13648
7964	53393	13641
7965	53403	13635
7966	53410	13629
7967	53417	13622
7968	53424	13615
7969	53433	13609
7970	53439	13602
7971	53447	13596
7972	53451	13589
7973	53455	13581
7974	53463	13575
7975	53467	13567
7976	53472	13560
7977	53480	13554
7978	53484	13547
7979	53490	13540
7980	53499	13534
7981	53504	13527
7982	53514	13521
7983	53524	13515
7984	53533	13509
7985	53540	13502
7986	53547	13495
7987	53553	13488
7988	53563	13483
7989	53570	13476
7990	53576	13469
7991	53583	13462
7992	53592	13456
7993	53601	13450
7994	53610	13444
7995	53617	13437
7996	53623	13431
7997	53630	13424
7998	53635	13417
7999	53639	13409
8000	53644	13402
8001	53648	13395
8002	53652	13388
8003	53656	13380
8004	53661	13373
8005	53665	13366
8006	53669	13358
8007	53673	13351
8008	53677	13343
8009	53681	13336
8010	53686	13329
8011	53690	13322
8012	53696	13315
8013	53704	13308
8014	53711	13302
8015	53720	13296
8016	53729	13289
8017	53736	13283
8018	53745	13277
8019	53753	13270
8020	53759	13263
8021	53766	13257
8022	53770	13250
8023	53775	13242
8024	53781	13235
8025	53785	13228
8026	53789	13221
8027	53795	13214
8028	53805	13208
8029	53812	13201
8030	53820	13195
8031	53826	13188
8032	53836	13182
8033	53846	13176
8034	53857	13171
8035	53869	13165
8036	53878	13159
8037	53886	13153
8038	53894	13146
8039	53901	13140
8040	53906	13132
8041	53913	13126
8042	53923	13120
8043	53934	13114
8044	53945	13109
8045	53956	13103
8046	53962	13096
8047	53968	13089
8048	53975	13083
8049	53979	13075
8050	53983	13068
8051	53988	13061
8052	53995	13054
8053	54001	13047
8054	54009	13041
8055	54014	13034
8056	54017	13026
8057	54025	13020
8058	54034	13014
8059	54046	13008
8060	54052	13001
8061	54059	12995
8062	54066	12988
8063	54074	12982
8064	54083	12975
8065	54090	12969
8066	54097	12962
8067	54104	12956
8068	54109	12948
8069	54112	12941
8070	54117	12934
8071	54124	12927
8072	54133	12921
8073	54144	12915
8074	54154	12909
8075	54164	12903
8076	54171	12897
8077	54178	12890
8078	54183	12883
8079	54188	12876
8080	54192	12869
8081	54196	12861
8082	54203	12855
8083	54209	12848
8084	54215	12841
8085	54222	12834
8086	54231	12828
8087	54243	12823
8088	54250	12816
8089	54257	12809
8090	54264	12803
8091	54269	12796
8092	54273	12788
8093	54278	12781
8094	54284	12774
8095	54295	12768
8096	54305	12763
8097	54312	12756
8098	54319	12749
8099	54326	12743
8100	54335	12737
8101	54344	12730
8102	54354	12724
8103	54365	12719
8104	54376	12713
8105	54385	12707
8106	54393	12700
8107	54401	12694
8108	54408	12687
8109	54416	12681
8110	54426	12675
8111	54435	12669
8112	54442	12662
8113	54448	12655
8114	54458	12649
8115	54466	12643
8116	54472	12636
8117	54485	12631
8118	54495	12625
8119	54504	12619
8120	54511	12612
8121	54518	12606
8122	54528	12600
8123	54538	12594
8124	54548	12588
8125	54559	12582
8126	54567	12575
8127	54574	12569
8128	54581	12562
8129	54589	12556
8130	54598	12549
8131	54604	12543
8132	54611	12536
8133	54617	12529
8134	54623	12522
8135	54627	12515
8136	54631	12508
8137	54637	12501
8138	54645	12494
8139	54657	12489
8140	54664	12482
8141	54671	12476
8142	54678	12469
8143	54687	12463
8144	54693	12456
8145	54703	12450
8146	54715	12444
8147	54731	12440
8148	54746	12435
8149	54757	12429
8150	54768	12423
8151	54775	12417
8152	54784	12411
8153	54793	12404
8154	54802	12398
8155	54810	12392
8156	54819	12385
8157	54835	12381
8158	54849	12376
8159	54860	12370
8160	54870	12364
8161	54879	12358
8162	54890	12352
8163	54904	12347
8164	54916	12341
8165	54928	12336
8166	54937	12330
8167	54946	12323
8168	54953	12317
8169	54961	12310
8170	54971	12304
8171	54980	12298
8172	54987	12291
8173	54998	12286
8174	55009	12280
8175	55020	12274
8176	55032	12269
8177	55043	12263
8178	55054	12257
8179	55065	12251
8180	55072	12245
8181	55082	12239
8182	55093	12233
8183	55101	12226
8184	55111	12220
8185	55127	12216
8186	55144	12211
8187	55157	12206
8188	55166	12200
8189	55177	12194
8190	55188	12188
8191	55200	12182
8192	55212	12177
8193	55221	12171
8194	55231	12165
8195	55240	12158
8196	55247	12152
8197	55257	12146
8198	55266	12139
8199	55276	12133
8200	55284	12127
8201	55293	12121
8202	55302	12114
8203	55313	12109
8204	55323	12103
8205	55332	12096
8206	55341	12090
8207	55352	12084
8208	55366	12079
8209	55380	12074
8210	55392	12068
8211	55401	12062
8212	55409	12056
8213	55420	12050
8214	55431	12044
8215	55448	12039
8216	55461	12034
8217	55471	12028
8218	55481	12022
8219	55490	12016
8220	55501	12010
8221	55511	12004
8222	55521	11998
8223	55531	11992
8224	55540	11985
8225	55548	11979
8226	55561	11973
8227	55571	11967
8228	55580	11961
8229	55590	11955
8230	55602	11950
8231	55612	11944
8232	55622	11937
8233	55633	11932
8234	55643	11925
8235	55651	11919
8236	55660	11913
8237	55668	11906
8238	55676	11900
8239	55684	11893
8240	55695	11887
8241	55705	11881
8242	55715	11875
8243	55725	11869
8244	55733	11863
8245	55742	11856
8246	55753	11851
8247	55761	11844
8248	55771	11838
8249	55780	11832
8250	55792	11826
8251	55802	11820
8252	55812	11814
8253	55822	11808
8254	55828	11801
8255	55834	11794
8256	55844	11788
8257	55855	11782
8258	55863	11775
8259	55871	11769
8260	55880	11763
8261	55889	11757
8262	55899	11750
8263	55909	11744
8264	55917	11738
8265	55925	11731
8266	55936	11725
8267	55945	11719
8268	55955	11713
8269	55965	11707
8270	55974	11701
8271	55983	11694
8272	55993	11688
8273	56004	11682
8274	56014	11676
8275	56024	11670
8276	56035	11664
8277	56044	11658
8278	56054	11652
8279	56063	11646
8280	56073	11640
8281	56085	11634
8282	56094	11627
8283	56105	11622
8284	56113	11615
8285	56124	11609
8286	56135	11603
8287	56148	11598
8288	56159	11592
8289	56168	11586
8290	56174	11579
8291	56183	11572
8292	56193	11566
8293	56200	11559
8294	56207	11553
8295	56214	11546
8296	56221	11539
8297	56230	11533
8298	56240	11527
8299	56247	11520
8300	56254	11513
8301	56260	11506
8302	56264	11499
8303	56268	11492
8304	56273	11485
8305	56280	11478
8306	56290	11472
8307	56301	11466
8308	56309	11459
8309	56316	11453
8310	56324	11446
8311	56335	11440
8312	56346	11434
8313	56356	11428
8314	56364	11421
8315	56371	11415
8316	56376	11408
8317	56380	11400
8318	56384	11393
8319	56391	11386
8320	56397	11379
8321	56404	11373
8322	56410	11366
8323	56414	11358
8324	56419	11351
8325	56426	11344
8326	56436	11338
8327	56447	11332
8328	56457	11326
8329	56467	11320
8330	56474	11313
8331	56481	11307
8332	56488	11300
8333	56491	11292
8334	56496	11285
8335	56500	11278
8336	56509	11272
8337	56516	11265
8338	56522	11258
8339	56528	11251
8340	56540	11245
8341	56550	11239
8342	56561	11233
8343	56568	11226
8344	56575	11220
8345	56582	11213
8346	56587	11206
8347	56591	11198
8348	56595	11191
8349	56602	11185
8350	56609	11178
8351	56616	11171
8352	56623	11164
8353	56635	11158
8354	56644	11152
8355	56650	11145
8356	56657	11138
8357	56663	11132
8358	56669	11125
8359	56674	11118
8360	56684	11111
8361	56692	11105
8362	56699	11098
8363	56706	11091
8364	56713	11084
8365	56719	11078
8366	56728	11071
8367	56736	11065
8368	56746	11059
8369	56752	11052
8370	56759	11045
8371	56765	11038
8372	56770	11031
8373	56778	11024
8374	56786	11018
8375	56793	11011
8376	56799	11004
8377	56807	10998
8378	56816	10991
8379	56824	10985
8380	56833	10978
8381	56837	10971
8382	56846	10965
8383	56853	10958
8384	56861	10951
8385	56867	10944
8386	56876	10938
8387	56886	10932
8388	56893	10925
8389	56899	10918
8390	56908	10912
8391	56916	10905
8392	56925	10899
8393	56934	10893
8394	56943	10886
8395	56951	10880
8396	56958	10873
8397	56965	10866
8398	56971	10859
8399	56978	10853
8400	56983	10845
8401	56989	10838
8402	56993	10831
8403	56996	10824
8404	57005	10817
8405	57011	10810
8406	57017	10804
8407	57024	10797
8408	57028	10789
8409	57032	10782
8410	57037	10775
8411	57041	10768
8412	57045	10760
8413	57050	10753
8414	57053	10746
8415	57057	10739
8416	57062	10731
8417	57066	10724
8418	57070	10717
8419	57075	10710
8420	57079	10702
8421	57083	10695
8422	57087	10688
8423	57092	10681
8424	57097	10674
8425	57105	10667
8426	57113	10660
8427	57121	10654
8428	57130	10647
8429	57138	10641
8430	57147	10635
8431	57154	10628
8432	57165	10622
8433	57175	10616
8434	57186	10610
8435	57197	10604
8436	57206	10597
8437	57215	10591
8438	57222	10584
8439	57228	10577
8440	57235	10571
8441	57240	10563
8442	57250	10557
8443	57256	10550
8444	57260	10543
8445	57264	10536
8446	57268	10528
8447	57272	10521
8448	57276	10514
8449	57279	10506
8450	57284	10499
8451	57288	10492
8452	57292	10485
8453	57296	10477
8454	57301	10470
8455	57308	10464
8456	57317	10457
8457	57325	10451
8458	57333	10444
8459	57339	10437
8460	57348	10431
8461	57355	10424
8462	57362	10417
8463	57369	10411
8464	57375	10404
8465	57379	10396
8466	57383	10389
8467	57387	10382
8468	57391	10375
8469	57395	10367
8470	57400	10360
8471	57404	10353
8472	57412	10346
8473	57420	10340
8474	57428	10333
8475	57437	10327
8476	57442	10320
8477	57449	10313
8478	57454	10306
8479	57459	10299
8480	57463	10292
8481	57467	10284
8482	57472	10277
8483	57476	10270
8484	57480	10263
8485	57488	10256
8486	57494	10249
8487	57501	10243
8488	57510	10236
8489	57519	10230
8490	57527	10223
8491	57535	10217
8492	57541	10210
8493	57548	10203
8494	57554	10196
8495	57558	10189
8496	57563	10182
8497	57568	10175
8498	57572	10167
8499	57576	10160
8500	57580	10153
8501	57584	10145
8502	57588	10138
8503	57592	10131
8504	57596	10124
8505	57600	10116
8506	57604	10109
8507	57608	10102
8508	57612	10095
8509	57616	10088
8510	57620	10080
8511	57624	10073
8512	57628	10066
8513	57632	10058
8514	57636	10051
8515	57639	10044
8516	57643	10037
8517	57647	10029
8518	57652	10022
8519	57656	10015
8520	57660	10008
8521	57664	10000
8522	57668	9993
8523	57671	9986
8524	57676	9979
8525	57679	9971
8526	57684	9964
8527	57688	9957
8528	57693	9950
8529	57698	9943
8530	57707	9937
8531	57715	9930
8532	57724	9924
8533	57732	9917
8534	57739	9910
8535	57748	9904
8536	57755	9897
8537	57762	9890
8538	57768	9884
8539	57772	9876
8540	57776	9869
8541	57780	9862
8542	57784	9855
8543	57790	9848
8544	57794	9840
8545	57798	9833
8546	57802	9826
8547	57806	9819
8548	57810	9811
8549	57814	9804
8550	57818	9797
8551	57822	9790
8552	57826	9783
8553	57830	9775
8554	57834	9768
8555	57838	9761
8556	57843	9754
8557	57846	9747
8558	57851	9739
8559	57854	9732
8560	57858	9725
8561	57862	9718
8562	57867	9710
8563	57870	9703
8564	57874	9696
8565	57879	9689
8566	57883	9682
8567	57887	9674
8568	57891	9667
8569	57897	9660
8570	57906	9654
8571	57915	9648
8572	57922	9641
8573	57931	9634
8574	57940	9628
8575	57951	9622
8576	57960	9616
8577	57969	9609
8578	57976	9603
8579	57994	9598
8580	58026	9595
8581	58037	9589
8582	58045	9582
8583	58054	9576
8584	58071	9571
8585	58076	9564
8586	58080	9557
8587	58084	9549
8588	58088	9542
8589	58092	9535
8590	58100	9528
8591	58108	9522
8592	58115	9515
8593	58123	9509
8594	58131	9502
8595	58138	9495
8596	58148	9489
8597	58156	9483
8598	58163	9476
8599	58169	9469
8600	58174	9462
8601	58178	9455
8602	58182	9447
8603	58186	9440
8604	58190	9433
8605	58194	9426
8606	58198	9419
8607	58202	9411
8608	58206	9404
8609	58210	9397
8610	58215	9390
8611	58218	9383
8612	58222	9375
8613	58227	9368
8614	58231	9361
8615	58235	9354
8616	58239	9347
8617	58243	9340
8618	58247	9332
8619	58251	9325
8620	58255	9318
8621	58259	9311
8622	58263	9304
8623	58268	9296
8624	58272	9289
8625	58276	9282
8626	58280	9275
8627	58284	9268
8628	58289	9261
8629	58293	9254
8630	58301	9247
8631	58309	9240
8632	58318	9234
8633	58326	9227
8634	58332	9221
8635	58342	9214
8636	58349	9208
8637	58356	9201
8638	58362	9194
8639	58368	9187
8640	58372	9180
8641	58376	9173
8642	58379	9165
8643	58384	9158
8644	58389	9151
8645	58393	9144
8646	58397	9137
8647	58401	9130
8648	58404	9122
8649	58408	9115
8650	58412	9108
8651	58416	9101
8652	58420	9094
8653	58424	9087
8654	58428	9079
8655	58436	9073
8656	58444	9066
8657	58452	9060
8658	58461	9053
8659	58467	9046
8660	58475	9040
8661	58482	9033
8662	58489	9027
8663	58496	9020
8664	58504	9013
8665	58512	9007
8666	58520	9000
8667	58528	8994
8668	58536	8987
8669	58543	8980
8670	58549	8973
8671	58555	8967
8672	58560	8959
8673	58565	8952
8674	58569	8945
8675	58573	8938
8676	58578	8931
8677	58581	8924
8678	58586	8917
8679	58590	8910
8680	58593	8902
8681	58597	8895
8682	58601	8888
8683	58606	8881
8684	58610	8874
8685	58614	8867
8686	58618	8859
8687	58622	8852
8688	58626	8845
8689	58630	8838
8690	58634	8831
8691	58638	8824
8692	58641	8816
8693	58646	8809
8694	58649	8802
8695	58654	8795
8696	58658	8788
8697	58662	8781
8698	58666	8773
8699	58670	8766
8700	58675	8759
8701	58679	8752
8702	58683	8745
8703	58687	8738
8704	58692	8731
8705	58701	8725
8706	58710	8718
8707	58719	8712
8708	58728	8705
8709	58736	8699
8710	58744	8692
8711	58751	8685
8712	58757	8679
8713	58764	8672
8714	58769	8665
8715	58774	8658
8716	58778	8651
8717	58782	8644
8718	58786	8636
8719	58790	8629
8720	58794	8622
8721	58798	8615
8722	58802	8608
8723	58806	8601
8724	58810	8594
8725	58813	8586
8726	58818	8579
8727	58822	8572
8728	58826	8565
8729	58831	8558
8730	58835	8551
8731	58838	8544
8732	58843	8537
8733	58847	8529
8734	58850	8522
8735	58855	8515
8736	58859	8508
8737	58863	8501
8738	58867	8494
8739	58872	8487
8740	58876	8480
8741	58880	8473
8742	58884	8466
8743	58891	8459
8744	58900	8452
8745	58909	8446
8746	58916	8439
8747	58924	8433
8748	58930	8426
8749	58939	8419
8750	58946	8413
8751	58955	8406
8752	58965	8400
8753	58972	8393
8754	58981	8387
8755	58988	8380
8756	58994	8373
8757	59000	8367
8758	59006	8360
8759	59010	8353
8760	59016	8346
8761	59020	8339
8762	59024	8332
8763	59028	8324
8764	59032	8317
8765	59036	8310
8766	59040	8303
8767	59044	8296
8768	59049	8289
8769	59054	8282
8770	59058	8275
8771	59062	8268
8772	59066	8261
8773	59070	8253
8774	59074	8246
8775	59078	8239
8776	59082	8232
8777	59087	8225
8778	59094	8218
8779	59102	8212
8780	59111	8205
8781	59119	8199
8782	59127	8192
8783	59136	8186
8784	59144	8179
8785	59150	8173
8786	59156	8166
8787	59163	8159
8788	59167	8152
8789	59171	8145
8790	59177	8138
8791	59180	8131
8792	59185	8124
8793	59189	8117
8794	59193	8110
8795	59197	8102
8796	59201	8095
8797	59205	8088
8798	59210	8081
8799	59214	8074
8800	59218	8067
8801	59222	8060
8802	59226	8053
8803	59230	8046
8804	59234	8039
8805	59238	8032
8806	59242	8024
8807	59245	8017
8808	59249	8010
8809	59253	8003
8810	59257	7996
8811	59262	7989
8812	59266	7982
8813	59270	7975
8814	59274	7968
8815	59279	7961
8816	59283	7954
8817	59292	7947
8818	59301	7941
8819	59309	7934
8820	59317	7928
8821	59325	7921
8822	59333	7915
8823	59339	7908
8824	59345	7901
8825	59352	7894
8826	59357	7887
8827	59361	7880
8828	59365	7873
8829	59370	7866
8830	59374	7859
8831	59378	7852
8832	59382	7845
8833	59386	7838
8834	59391	7831
8835	59395	7824
8836	59399	7817
8837	59403	7810
8838	59407	7803
8839	59411	7796
8840	59419	7789
8841	59426	7782
8842	59432	7776
8843	59439	7769
8844	59443	7762
8845	59449	7755
8846	59453	7748
8847	59457	7741
8848	59461	7734
8849	59468	7727
8850	59475	7720
8851	59484	7714
8852	59492	7707
8853	59499	7701
8854	59507	7694
8855	59517	7688
8856	59526	7681
8857	59533	7675
8858	59541	7668
8859	59547	7661
8860	59554	7655
8861	59560	7648
8862	59565	7641
8863	59569	7634
8864	59573	7627
8865	59577	7620
8866	59581	7613
8867	59585	7606
8868	59589	7598
8869	59593	7591
8870	59597	7584
8871	59601	7577
8872	59605	7570
8873	59609	7563
8874	59614	7556
8875	59618	7549
8876	59622	7542
8877	59626	7535
8878	59630	7528
8879	59634	7521
8880	59639	7514
8881	59643	7507
8882	59647	7500
8883	59650	7493
8884	59654	7486
8885	59658	7479
8886	59662	7472
8887	59666	7465
8888	59671	7458
8889	59675	7450
8890	59679	7443
8891	59687	7437
8892	59694	7430
8893	59702	7424
8894	59710	7417
8895	59717	7411
8896	59725	7404
8897	59733	7397
8898	59740	7391
8899	59747	7384
8900	59753	7377
8901	59757	7370
8902	59761	7363
8903	59765	7356
8904	59769	7349
8905	59773	7342
8906	59777	7335
8907	59781	7328
8908	59785	7321
8909	59789	7314
8910	59794	7307
8911	59798	7300
8912	59802	7293
8913	59806	7286
8914	59810	7279
8915	59814	7272
8916	59818	7265
8917	59823	7258
8918	59827	7251
8919	59831	7244
8920	59835	7237
8921	59839	7230
8922	59843	7223
8923	59847	7215
8924	59851	7209
8925	59855	7202
8926	59859	7194
8927	59863	7187
8928	59867	7180
8929	59871	7173
8930	59877	7167
8931	59885	7160
8932	59893	7153
8933	59901	7147
8934	59909	7140
8935	59916	7134
8936	59925	7127
8937	59932	7121
8938	59938	7114
8939	59944	7107
8940	59950	7100
8941	59953	7093
8942	59957	7086
8943	59962	7079
8944	59967	7072
8945	59971	7065
8946	59975	7058
8947	59981	7051
8948	59989	7045
8949	59998	7038
8950	60006	7032
8951	60014	7025
8952	60020	7019
8953	60026	7012
8954	60032	7005
8955	60036	6998
8956	60040	6991
8957	60046	6984
8958	60050	6977
8959	60054	6970
8960	60058	6963
8961	60062	6956
8962	60066	6949
8963	60070	6942
8964	60076	6935
8965	60084	6929
8966	60093	6922
8967	60103	6916
8968	60111	6909
8969	60118	6903
8970	60127	6896
8971	60135	6890
8972	60142	6883
8973	60148	6876
8974	60152	6869
8975	60157	6862
8976	60161	6855
8977	60165	6848
8978	60169	6841
8979	60173	6834
8980	60177	6827
8981	60181	6820
8982	60186	6813
8983	60190	6806
8984	60194	6799
8985	60198	6792
8986	60203	6786
8987	60207	6779
8988	60211	6772
8989	60215	6765
8990	60219	6758
8991	60223	6751
8992	60227	6744
8993	60231	6737
8994	60235	6730
8995	60240	6723
8996	60244	6716
8997	60248	6709
8998	60252	6702
8999	60256	6695
9000	60260	6688
9001	60264	6681
9002	60268	6674
9003	60272	6667
9004	60280	6660
9005	60289	6654
9006	60297	6647
9007	60305	6641
9008	60311	6634
9009	60320	6627
9010	60327	6621
9011	60334	6614
9012	60339	6607
9013	60344	6600
9014	60348	6593
9015	60354	6587
9016	60358	6580
9017	60362	6573
9018	60366	6566
9019	60370	6559
9020	60374	6552
9021	60378	6545
9022	60386	6538
9023	60392	6531
9024	60399	6525
9025	60405	6518
9026	60408	6511
9027	60413	6504
9028	60417	6497
9029	60422	6490
9030	60425	6483
9031	60429	6476
9032	60433	6469
9033	60436	6462
9034	60440	6455
9035	60444	6448
9036	60448	6441
9037	60452	6434
9038	60456	6427
9039	60460	6420
9040	60464	6413
9041	60470	6406
9042	60478	6400
9043	60487	6393
9044	60495	6387
9045	60502	6380
9046	60511	6374
9047	60520	6367
9048	60528	6361
9049	60536	6354
9050	60542	6347
9051	60549	6341
9052	60555	6334
9053	60562	6327
9054	60566	6320
9055	60570	6313
9056	60574	6306
9057	60578	6299
9058	60582	6292
9059	60586	6286
9060	60590	6279
9061	60594	6272
9062	60598	6265
9063	60603	6258
9064	60607	6251
9065	60611	6244
9066	60614	6237
9067	60618	6230
9068	60622	6223
9069	60626	6216
9070	60631	6209
9071	60635	6202
9072	60639	6195
9073	60643	6188
9074	60647	6181
9075	60652	6174
9076	60655	6167
9077	60659	6160
9078	60664	6153
9079	60673	6147
9080	60681	6140
9081	60688	6134
9082	60697	6127
9083	60704	6121
9084	60711	6114
9085	60720	6108
9086	60727	6101
9087	60733	6094
9088	60740	6088
9089	60744	6081
9090	60748	6074
9091	60754	6067
9092	60758	6060
9093	60762	6053
9094	60766	6046
9095	60771	6039
9096	60774	6032
9097	60779	6025
9098	60783	6018
9099	60787	6011
9100	60792	6005
9101	60796	5998
9102	60801	5991
9103	60805	5984
9104	60809	5977
9105	60813	5970
9106	60818	5963
9107	60822	5956
9108	60828	5949
9109	60838	5943
9110	60845	5936
9111	60853	5930
9112	60861	5923
9113	60870	5917
9114	60878	5910
9115	60890	5904
9116	60901	5898
9117	60909	5891
9118	60920	5885
9119	60930	5879
9120	60939	5872
9121	60950	5866
9122	60962	5860
9123	60974	5854
9124	60987	5848
9125	60998	5841
9126	61007	5835
9127	61014	5828
9128	61021	5822
9129	61031	5815
9130	61039	5809
9131	61048	5802
9132	61056	5796
9133	61066	5789
9134	61074	5783
9135	61081	5776
9136	61088	5769
9137	61095	5763
9138	61103	5756
9139	61111	5750
9140	61119	5743
9141	61128	5737
9142	61134	5730
9143	61140	5723
9144	61145	5716
9145	61152	5710
9146	61157	5703
9147	61162	5696
9148	61167	5689
9149	61171	5682
9150	61175	5675
9151	61180	5668
9152	61184	5661
9153	61188	5654
9154	61192	5648
9155	61196	5641
9156	61201	5634
9157	61205	5627
9158	61210	5620
9159	61214	5613
9160	61218	5606
9161	61222	5599
9162	61226	5592
9163	61231	5585
9164	61235	5579
9165	61239	5572
9166	61243	5565
9167	61248	5558
9168	61252	5551
9169	61257	5544
9170	61263	5537
9171	61271	5531
9172	61278	5524
9173	61286	5518
9174	61293	5511
9175	61300	5504
9176	61305	5497
9177	61311	5491
9178	61320	5484
9179	61326	5478
9180	61333	5471
9181	61340	5464
9182	61344	5457
9183	61350	5450
9184	61358	5444
9185	61364	5437
9186	61370	5430
9187	61376	5424
9188	61381	5417
9189	61385	5410
9190	61390	5403
9191	61395	5396
9192	61398	5389
9193	61403	5383
9194	61407	5376
9195	61412	5369
9196	61416	5362
9197	61421	5355
9198	61425	5348
9199	61429	5341
9200	61433	5334
9201	61438	5327
9202	61442	5321
9203	61446	5314
9204	61450	5307
9205	61455	5300
9206	61459	5293
9207	61467	5286
9208	61476	5280
9209	61484	5273
9210	61492	5267
9211	61499	5260
9212	61505	5253
9213	61514	5247
9214	61522	5240
9215	61532	5234
9216	61540	5228
9217	61548	5221
9218	61554	5214
9219	61560	5207
9220	61567	5201
9221	61571	5194
9222	61575	5187
9223	61580	5180
9224	61583	5173
9225	61587	5166
9226	61593	5160
9227	61597	5153
9228	61601	5146
9229	61605	5139
9230	61609	5132
9231	61613	5125
9232	61617	5118
9233	61621	5111
9234	61625	5104
9235	61629	5098
9236	61638	5091
9237	61646	5084
9238	61652	5078
9239	61660	5071
9240	61670	5065
9241	61678	5058
9242	61686	5052
9243	61694	5045
9244	61700	5038
9245	61705	5032
9246	61712	5025
9247	61718	5018
9248	61722	5011
9249	61727	5004
9250	61731	4998
9251	61735	4991
9252	61739	4984
9253	61743	4977
9254	61747	4970
9255	61751	4963
9256	61755	4956
9257	61759	4949
9258	61764	4942
9259	61767	4936
9260	61772	4929
9261	61776	4922
9262	61780	4915
9263	61784	4908
9264	61788	4901
9265	61793	4894
9266	61796	4887
9267	61800	4881
9268	61805	4874
9269	61809	4867
9270	61813	4860
9271	61819	4853
9272	61823	4846
9273	61827	4840
9274	61835	4833
9275	61841	4826
9276	61847	4820
9277	61854	4813
9278	61862	4806
9279	61870	4800
9280	61879	4793
9281	61885	4787
9282	61893	4780
9283	61901	4773
9284	61910	4767
9285	61916	4760
9286	61922	4754
9287	61929	4747
9288	61933	4740
9289	61938	4733
9290	61942	4726
9291	61947	4720
9292	61951	4713
9293	61955	4706
9294	61959	4699
9295	61963	4692
9296	61967	4685
9297	61972	4678
9298	61977	4672
9299	61982	4665
9300	61985	4658
9301	61990	4651
9302	61994	4644
9303	61998	4637
9304	62002	4631
9305	62006	4624
9306	62011	4617
9307	62015	4610
9308	62023	4603
9309	62032	4597
9310	62041	4590
9311	62047	4584
9312	62057	4577
9313	62066	4571
9314	62075	4564
9315	62083	4558
9316	62091	4551
9317	62097	4545
9318	62104	4538
9319	62110	4531
9320	62115	4524
9321	62119	4517
9322	62125	4511
9323	62129	4504
9324	62133	4497
9325	62137	4490
9326	62141	4483
9327	62145	4477
9328	62150	4470
9329	62154	4463
9330	62158	4456
9331	62162	4449
9332	62166	4442
9333	62170	4435
9334	62175	4429
9335	62178	4422
9336	62183	4415
9337	62187	4408
9338	62191	4401
9339	62194	4394
9340	62198	4388
9341	62201	4381
9342	62205	4374
9343	62209	4367
9344	62213	4360
9345	62218	4353
9346	62222	4346
9347	62226	4340
9348	62230	4333
9349	62234	4326
9350	62238	4319
9351	62242	4312
9352	62246	4305
9353	62250	4299
9354	62257	4292
9355	62266	4285
9356	62274	4279
9357	62282	4272
9358	62288	4266
9359	62297	4259
9360	62305	4253
9361	62310	4246
9362	62318	4239
9363	62325	4233
9364	62331	4226
9365	62338	4219
9366	62344	4213
9367	62349	4206
9368	62353	4199
9369	62357	4192
9370	62361	4185
9371	62365	4178
9372	62369	4172
9373	62373	4165
9374	62377	4158
9375	62381	4151
9376	62386	4144
9377	62389	4138
9378	62393	4131
9379	62397	4124
9380	62401	4117
9381	62405	4110
9382	62409	4103
9383	62414	4097
9384	62418	4090
9385	62422	4083
9386	62425	4076
9387	62429	4069
9388	62433	4062
9389	62438	4056
9390	62442	4049
9391	62446	4042
9392	62450	4035
9393	62455	4028
9394	62464	4022
9395	62473	4015
9396	62482	4009
9397	62489	4002
9398	62499	3996
9399	62508	3989
9400	62514	3983
9401	62519	3976
9402	62526	3969
9403	62535	3963
9404	62545	3956
9405	62552	3950
9406	62561	3943
9407	62567	3937
9408	62573	3930
9409	62580	3923
9410	62584	3916
9411	62589	3910
9412	62593	3903
9413	62598	3896
9414	62602	3889
9415	62606	3882
9416	62611	3876
9417	62614	3869
9418	62618	3862
9419	62622	3855
9420	62627	3848
9421	62631	3842
9422	62636	3835
9423	62639	3828
9424	62644	3821
9425	62649	3815
9426	62657	3808
9427	62665	3801
9428	62674	3795
9429	62682	3788
9430	62690	3782
9431	62699	3775
9432	62707	3769
9433	62713	3762
9434	62720	3755
9435	62724	3749
9436	62729	3742
9437	62733	3735
9438	62738	3728
9439	62742	3722
9440	62747	3715
9441	62755	3708
9442	62765	3702
9443	62772	3695
9444	62778	3688
9445	62784	3682
