iter	F1	Logloss
883	0.5576102418	0.3407311593
884	0.5582938389	0.340697108
885	0.5576102418	0.3406586029
886	0.5576102418	0.3406062558
887	0.5576102418	0.3405760384
888	0.5576102418	0.3405242056
889	0.5582938389	0.3404936194
890	0.5576102418	0.3404451874
891	0.5582938389	0.3403989638
892	0.5589767883	0.3403526127
893	0.5589767883	0.3403112432
894	0.5589767883	0.3402680823
895	0.5589767883	0.3402439834
896	0.5582938389	0.340210361
897	0.5589767883	0.340171986
898	0.5596590909	0.3401159579
899	0.5596590909	0.3400946552
900	0.5596590909	0.3400433088
901	0.5596590909	0.3400221628
902	0.5596590909	0.3399988525
903	0.5596590909	0.3399583577
904	0.5596590909	0.3399187732
905	0.5596590909	0.339876064
906	0.5596590909	0.3398361781
907	0.5596590909	0.3397839003
908	0.5596590909	0.3397495651
909	0.5596590909	0.3397127907
910	0.5596590909	0.339670947
911	0.5596590909	0.339645533
912	0.5596590909	0.3396107839
913	0.5596590909	0.3395667256
914	0.5596590909	0.3395293003
915	0.5596590909	0.3395006491
916	0.5596590909	0.3394816526
917	0.5596590909	0.3394448171
918	0.5596590909	0.3394117659
919	0.5596590909	0.3393887651
920	0.5596590909	0.3393280211
921	0.5596590909	0.3392920153
922	0.5596590909	0.3392630618
923	0.5596590909	0.3392371372
924	0.5596590909	0.3392117752
925	0.5596590909	0.3392035305
926	0.5596590909	0.3391797837
927	0.5596590909	0.3391661961
928	0.5596590909	0.3391333643
929	0.5596590909	0.3391126382
930	0.5596590909	0.3390728811
931	0.5596590909	0.3390413634
932	0.5596590909	0.3389971567
933	0.5596590909	0.3389608303
934	0.5596590909	0.3389079476
935	0.5596590909	0.3388797351
936	0.5596590909	0.3388667869
937	0.5596590909	0.3388412581
938	0.5596590909	0.3388107948
939	0.5596590909	0.3387948988
940	0.5596590909	0.3387615211
941	0.5596590909	0.33871144
942	0.5596590909	0.338674197
943	0.5596590909	0.3386208974
944	0.5596590909	0.3385736611
945	0.5603407478	0.3385290375
946	0.5603407478	0.3384999707
947	0.5603407478	0.3384764338
948	0.5610217597	0.3384379866
949	0.5610217597	0.3384301289
950	0.5610217597	0.3384011053
951	0.5610217597	0.3383671089
952	0.5610217597	0.3383586144
953	0.5610217597	0.3383161839
954	0.5610217597	0.338262369
955	0.5610217597	0.3382371525
956	0.5610217597	0.3382147103
957	0.5610217597	0.338187519
958	0.5610217597	0.3381495198
959	0.5612872693	0.3381163699
960	0.5612872693	0.3380766521
961	0.5612872693	0.3380435633
962	0.5612872693	0.3380111107
963	0.5615530303	0.3379834651
964	0.5615530303	0.3379525606
965	0.5615530303	0.337925551
966	0.5612872693	0.3378986691
967	0.5619678335	0.3378638471
968	0.5619678335	0.337853649
969	0.5622337908	0.3378276647
970	0.5625	0.3377870552
971	0.5625	0.3377779882
972	0.5625	0.337741776
973	0.5625	0.3376985824
974	0.5625	0.3376520527
975	0.5620853081	0.3376133118
976	0.5620853081	0.3375667197
977	0.5620853081	0.337533553
978	0.5620853081	0.3375246211
979	0.5618190431	0.3374873781
980	0.5630331754	0.3374358787
981	0.5623518255	0.3374016307
982	0.5630331754	0.3373607092
983	0.5627664614	0.3373368842
984	0.5627664614	0.3373086226
985	0.5627664614	0.3373036202
986	0.5627664614	0.337256702
987	0.5627664614	0.3372214454
988	0.5627664614	0.3372163212
989	0.5627664614	0.337183204
990	0.5625	0.3371618556
991	0.5625	0.3371174158
992	0.5630331754	0.3370745234
993	0.5634469697	0.3370400748
994	0.5634469697	0.3370139497
995	0.5634469697	0.3369828141
996	0.5634469697	0.3369640477
997	0.5634469697	0.3369448911
998	0.5643939394	0.3369044125
999	0.5643939394	0.3368737364
1000	0.5643939394	0.3368379418
1001	0.5643939394	0.3367974991
1002	0.5650733554	0.3367620554
1003	0.5650733554	0.3367353308
1004	0.5643939394	0.3367115146
1005	0.5650733554	0.3366873468
1006	0.5650733554	0.3366598051
1007	0.5643939394	0.3366266953
1008	0.5643939394	0.3365785555
1009	0.564661298	0.3365530542
1010	0.564661298	0.3365134286
1011	0.564661298	0.3364789766
1012	0.564661298	0.3364536446
1013	0.564661298	0.3364383528
1014	0.564661298	0.336425374
1015	0.5656087162	0.3364087269
1016	0.5653409091	0.3363794625
1017	0.5662878788	0.3363425788
1018	0.5662878788	0.3363221557
1019	0.5662878788	0.3363084912
1020	0.5662878788	0.3363043905
1021	0.5656087162	0.3362852907
1022	0.5656087162	0.336272669
1023	0.566019877	0.3362496614
1024	0.5662878788	0.3362446572
1025	0.566019877	0.3362022778
1026	0.566019877	0.3361784091
1027	0.566019877	0.3361718709
1028	0.566019877	0.3361439281
1029	0.566019877	0.3361183624
1030	0.566019877	0.3361134449
1031	0.566019877	0.3360872648
1032	0.566019877	0.3360463887
1033	0.566019877	0.336031387
1034	0.566019877	0.3360018939
1035	0.566019877	0.3359708464
1036	0.566019877	0.335920538
1037	0.566019877	0.3359025299
1038	0.566019877	0.3358810658
1039	0.566019877	0.3358463721
1040	0.566019877	0.3358380922
1041	0.5657521287	0.3358205763
1042	0.5657521287	0.3358063444
1043	0.5657521287	0.3357799608
1044	0.5657521287	0.3357539545
1045	0.5657521287	0.3357337534
1046	0.5654846336	0.3357093268
1047	0.5654846336	0.335690252
1048	0.5654846336	0.3356592623
1049	0.5654846336	0.3356449775
1050	0.5654846336	0.3356239479
1051	0.5654846336	0.3355919779
1052	0.5654846336	0.3355614681
1053	0.5654846336	0.3355216911
1054	0.5654846336	0.3355033655
1055	0.5657521287	0.3354716697
1056	0.5654846336	0.3354331493
1057	0.5654846336	0.3353828824
1058	0.5654846336	0.3353427017
1059	0.5654846336	0.3353123905
1060	0.5654846336	0.3352802255
1061	0.5654846336	0.3352412464
1062	0.5654846336	0.3352070098
1063	0.5654846336	0.3351808917
1064	0.5654846336	0.3351556233
1065	0.5661625709	0.3351355613
1066	0.5661625709	0.3350995542
1067	0.5661625709	0.3350946753
1068	0.5661625709	0.3350683011
1069	0.5661625709	0.3350363142
1070	0.5661625709	0.3350130166
1071	0.56643026	0.3349884766
1072	0.5673758865	0.3349777296
1073	0.5673758865	0.3349535213
1074	0.5673758865	0.3349296587
1075	0.5673758865	0.334907706
1076	0.5673758865	0.3348892374
1077	0.5673758865	0.3348707188
1078	0.5673758865	0.3348351009
1079	0.5673758865	0.3348073743
1080	0.5676442763	0.3347867615
1081	0.5673758865	0.3347706598
1082	0.5673758865	0.3347465851
1083	0.5673758865	0.3347238966
1084	0.5673758865	0.3346862572
1085	0.5673758865	0.3346708077
1086	0.5673758865	0.3346354467
1087	0.5673758865	0.334616658
1088	0.5673758865	0.3345776737
1089	0.5673758865	0.3345454901
1090	0.5673758865	0.3345073671
1091	0.5673758865	0.3344908925
1092	0.5673758865	0.3344683464
1093	0.5673758865	0.3344479353
1094	0.5673758865	0.3344150178
1095	0.5673758865	0.3343935056
1096	0.5671077505	0.3343662447
1097	0.5671077505	0.3343159038
1098	0.5671077505	0.3343081768
1099	0.5673758865	0.3342734511
1100	0.5673758865	0.334269248
1101	0.5673758865	0.3342379123
1102	0.5673758865	0.3342082396
1103	0.5673758865	0.3341961576
1104	0.5673758865	0.3341812465
1105	0.5673758865	0.334158096
1106	0.5673758865	0.3341302062
1107	0.5673758865	0.3341050736
1108	0.5673758865	0.3340790127
1109	0.5673758865	0.3340488595
1110	0.5673758865	0.3340409315
1111	0.5673758865	0.3339963822
1112	0.5673758865	0.3339677105
1113	0.5673758865	0.3339537064
1114	0.5673758865	0.3339238257
1115	0.5673758865	0.3338893026
1116	0.5673758865	0.3338852394
1117	0.5673758865	0.3338674784
1118	0.5676442763	0.3338489817
1119	0.5676442763	0.3338259698
1120	0.5673758865	0.3337830752
1121	0.5673758865	0.3337539948
1122	0.5673758865	0.3337381158
1123	0.5676442763	0.3337121965
1124	0.5673758865	0.3337052083
1125	0.5680529301	0.3336815399
1126	0.5671077505	0.3336571829
1127	0.5671077505	0.3336393531
1128	0.5671077505	0.3336177877
1129	0.5677846009	0.3335804105
1130	0.5680529301	0.3335536406
1131	0.5680529301	0.3335195724
1132	0.5680529301	0.3334874674
1133	0.5680529301	0.3334730664
1134	0.568729334	0.333452012
1135	0.5680529301	0.3334287865
1136	0.5680529301	0.3334104273
1137	0.568729334	0.3333809307
1138	0.568729334	0.3333317944
1139	0.568729334	0.3333026574
1140	0.568729334	0.3332914714
1141	0.5689981096	0.3332679784
1142	0.5689981096	0.3332401006
1143	0.5689981096	0.3332073883
1144	0.5689981096	0.3331724522
1145	0.5689981096	0.3331460183
1146	0.5689981096	0.3331261622
1147	0.5689981096	0.3330913451
1148	0.5689981096	0.3330524479
1149	0.5689981096	0.3330430223
1150	0.5696740671	0.3330109024
1151	0.5689981096	0.3329793691
1152	0.5696740671	0.3329633133
1153	0.5694050992	0.3329211397
1154	0.5694050992	0.3328975216
1155	0.5691363851	0.332873202
1156	0.5699432892	0.3328618758
1157	0.5696740671	0.332844289
1158	0.5696740671	0.3328014598
1159	0.5696740671	0.3327749637
1160	0.5696740671	0.3327555451
1161	0.5694050992	0.3327357658
1162	0.5696740671	0.3327179955
1163	0.5696740671	0.3326785877
1164	0.5696740671	0.3326575589
1165	0.5696740671	0.3326163826
1166	0.5696740671	0.3326018148
1167	0.5696740671	0.3325696126
1168	0.5703493862	0.3325376297
1169	0.5703493862	0.332511027
1170	0.5703493862	0.3324960073
1171	0.5706188002	0.3324679785
1172	0.5706188002	0.3324533455
1173	0.5706188002	0.3324391779
1174	0.5703493862	0.3324189488
1175	0.5706188002	0.3323928804
1176	0.5706188002	0.3323643327
1177	0.5706188002	0.3323298279
1178	0.5706188002	0.3323044367
1179	0.5712936733	0.3322903981
1180	0.5712936733	0.3322622115
1181	0.5712936733	0.3322282329
1182	0.5712936733	0.3322038599
1183	0.5712936733	0.3321854087
1184	0.5712936733	0.3321570698
1185	0.5712936733	0.3321351281
1186	0.5706188002	0.3321215503
1187	0.5706188002	0.3320999686
1188	0.5712936733	0.3320639629
1189	0.5712936733	0.3320291335
1190	0.571024068	0.3320046823
1191	0.571024068	0.3319885562
1192	0.571024068	0.3319720257
1193	0.571024068	0.3319468658
1194	0.571024068	0.3319364093
1195	0.571024068	0.3319164295
1196	0.571024068	0.3319028535
1197	0.571024068	0.3318880503
1198	0.571024068	0.3318701605
1199	0.571024068	0.3318666534
1200	0.571024068	0.3318529952
1201	0.571024068	0.3318273591
1202	0.571024068	0.3318090602
1203	0.571024068	0.331786428
1204	0.571024068	0.3317670362
1205	0.571024068	0.331737835
1206	0.571024068	0.3317267141
1207	0.571024068	0.3317107177
1208	0.571024068	0.3316687795
1209	0.571024068	0.3316653443
1210	0.5716981132	0.3316281765
1211	0.5716981132	0.3316086447
1212	0.5716981132	0.3315814001
1213	0.5716981132	0.3315566718
1214	0.5716981132	0.331537232
1215	0.571024068	0.3315134401
1216	0.571024068	0.3314907048
1217	0.571024068	0.331481259
1218	0.571024068	0.3314617613
1219	0.571024068	0.3314362863
1220	0.571024068	0.3314219835
1221	0.571024068	0.3313853715
1222	0.571024068	0.3313575991
1223	0.571024068	0.3313464471
1224	0.571024068	0.3313224177
1225	0.571024068	0.3312912303
1226	0.571024068	0.3312694192
1227	0.571024068	0.3312472807
1228	0.571024068	0.3312132178
1229	0.571024068	0.3311946862
1230	0.571024068	0.3311621765
1231	0.571024068	0.3311285986
1232	0.571024068	0.3311221784
1233	0.571024068	0.3310922635
1234	0.571024068	0.3310721793
1235	0.571024068	0.3310333568
1236	0.571024068	0.3310103513
1237	0.571024068	0.3309838669
1238	0.570754717	0.3309593753
1239	0.570754717	0.3309390665
1240	0.570754717	0.3309253062
1241	0.570754717	0.3309072639
1242	0.570754717	0.3308851057
1243	0.570754717	0.3308518271
1244	0.570754717	0.3308327216
1245	0.570754717	0.3308132928
1246	0.571024068	0.3307811643
1247	0.571024068	0.3307778695
1248	0.571024068	0.3307661748
1249	0.570754717	0.3307411401
1250	0.570754717	0.3307154646
1251	0.570754717	0.3306975487
1252	0.57048562	0.330675441
1253	0.57048562	0.3306636662
1254	0.57048562	0.3306497929
1255	0.5702167766	0.3306350148
1256	0.5702167766	0.3306166013
1257	0.5702167766	0.3306048119
1258	0.5702167766	0.3305961036
1259	0.5702167766	0.3305610616
1260	0.5702167766	0.3305456295
1261	0.5702167766	0.3305291585
1262	0.5702167766	0.3305094989
1263	0.5702167766	0.3304951666
1264	0.5702167766	0.3304724664
1265	0.5702167766	0.3304522272
1266	0.5702167766	0.3304321318
1267	0.5702167766	0.3304160715
1268	0.5702167766	0.3304145684
1269	0.5702167766	0.3303859777
1270	0.5702167766	0.330363518
1271	0.5702167766	0.3303543627
1272	0.5702167766	0.3303380197
1273	0.5702167766	0.3303124291
1274	0.5702167766	0.3303041996
1275	0.5702167766	0.3302858935
1276	0.5702167766	0.3302731532
1277	0.5702167766	0.3302410052
1278	0.5702167766	0.3302137714
1279	0.5702167766	0.3301974516
1280	0.5702167766	0.3301855475
1281	0.5702167766	0.3301773964
1282	0.5702167766	0.3301637508
1283	0.5702167766	0.3301511777
1284	0.5702167766	0.330147899
1285	0.5702167766	0.3301351728
1286	0.5702167766	0.3301231488
1287	0.5702167766	0.3301123063
1288	0.5708902496	0.3301019754
1289	0.5708902496	0.3300834175
1290	0.5708902496	0.330055704
1291	0.5708902496	0.3300361651
1292	0.5708902496	0.330023334
1293	0.5708902496	0.3299993523
1294	0.5708902496	0.3299822099
1295	0.5708902496	0.3299792006
1296	0.5708902496	0.3299660513
1297	0.5708902496	0.3299513691
1298	0.5708902496	0.3299111821
1299	0.5706214689	0.3298819552
1300	0.5706214689	0.3298583476
1301	0.5706214689	0.3298460988
1302	0.5706214689	0.3298324542
1303	0.5708902496	0.3298043901
1304	0.5708902496	0.3298016588
1305	0.5708902496	0.3297676352
1306	0.5708902496	0.3297370921
1307	0.5706214689	0.3297137161
1308	0.5706214689	0.3297056782
1309	0.5706214689	0.3296816388
1310	0.5712941176	0.3296597178
1311	0.5712941176	0.3296435863
1312	0.5712941176	0.3296363236
1313	0.5715630885	0.3296240895
1314	0.5719661336	0.3296018996
1315	0.5715630885	0.3295799727
1316	0.5719661336	0.3295620131
1317	0.5719661336	0.3295378277
1318	0.5719661336	0.3295253398
1319	0.5726375176	0.3294936894
1320	0.5719661336	0.3294734348
1321	0.5726375176	0.329459116
1322	0.5726375176	0.3294305825
1323	0.5726375176	0.3294054283
1324	0.5726375176	0.3293778298
1325	0.5726375176	0.3293522039
1326	0.5726375176	0.3293183303
1327	0.5726375176	0.3292913764
1328	0.5726375176	0.3292874513
1329	0.5726375176	0.3292710034
1330	0.5726375176	0.3292611709
1331	0.5726375176	0.329242909
1332	0.5726375176	0.329231661
1333	0.5726375176	0.3292069108
1334	0.5733082707	0.3291911614
1335	0.5733082707	0.3291729692
1336	0.5726375176	0.3291470536
1337	0.5726375176	0.3291393407
1338	0.5726375176	0.3291130108
1339	0.5733082707	0.3290939411
1340	0.5733082707	0.3290913587
1341	0.5733082707	0.3290602966
1342	0.5733082707	0.3290447498
1343	0.5733082707	0.329032444
1344	0.5733082707	0.3290148343
1345	0.5733082707	0.3289813884
1346	0.5733082707	0.328977834
1347	0.5733082707	0.3289415045
1348	0.5733082707	0.328913645
1349	0.5733082707	0.3289051312
1350	0.5733082707	0.3288815272
1351	0.5733082707	0.3288656556
1352	0.5733082707	0.3288421206
1353	0.5733082707	0.3288228719
1354	0.5733082707	0.3287943802
1355	0.5733082707	0.3287665005
1356	0.5733082707	0.3287488593
1357	0.5733082707	0.3287203544
1358	0.5746478873	0.3287021295
1359	0.5746478873	0.3286734093
1360	0.5746478873	0.3286576961
1361	0.5746478873	0.3286314576
1362	0.5746478873	0.3286242719
1363	0.5746478873	0.3286140326
1364	0.5746478873	0.3286030866
1365	0.5746478873	0.3285777254
1366	0.5746478873	0.3285746026
1367	0.5746478873	0.328558952
1368	0.5746478873	0.3285372289
1369	0.5746478873	0.328521952
1370	0.5743782262	0.3285185839
1371	0.5743782262	0.3284921918
1372	0.5743782262	0.3284756776
1373	0.5743782262	0.3284492125
1374	0.5743782262	0.3284243118
1375	0.5750469043	0.3284124562
1376	0.574777309	0.3283896572
1377	0.574777309	0.3283574081
1378	0.574777309	0.3283297336
1379	0.574777309	0.328317104
1380	0.574777309	0.3282888954
1381	0.574777309	0.3282794392
1382	0.574777309	0.3282582725
1383	0.574777309	0.3282346748
1384	0.574777309	0.3282298401
1385	0.574777309	0.3282080306
1386	0.574777309	0.3282024216
1387	0.574777309	0.3281906259
1388	0.574777309	0.3281778391
1389	0.574777309	0.3281493278
1390	0.574777309	0.3281314348
1391	0.574777309	0.3281022771
1392	0.574777309	0.3280777566
1393	0.574777309	0.3280339862
1394	0.574777309	0.3280082772
1395	0.574777309	0.3279751664
1396	0.574777309	0.3279418018
1397	0.574777309	0.3279109308
1398	0.574777309	0.3278908989
1399	0.574777309	0.3278666477
1400	0.574777309	0.3278645848
1401	0.574777309	0.3278453012
1402	0.574777309	0.3278216301
1403	0.5754451734	0.3278117968
1404	0.574777309	0.3277926212
1405	0.5750469043	0.3277834423
1406	0.5750469043	0.3277527538
1407	0.5750469043	0.3277246514
1408	0.5750469043	0.3277166035
1409	0.5750469043	0.3276980475
1410	0.5750469043	0.327673257
1411	0.5750469043	0.327645918
1412	0.5750469043	0.3276349744
1413	0.574777309	0.3276158442
1414	0.574777309	0.3275860326
1415	0.5754451734	0.3275707505
1416	0.574777309	0.327546444
1417	0.574777309	0.3275220734
1418	0.574777309	0.3274976618
1419	0.574777309	0.3274833011
1420	0.574777309	0.3274763264
1421	0.574777309	0.3274628715
1422	0.5757149555	0.3274457306
1423	0.5757149555	0.3274346026
1424	0.5757149555	0.3274319341
1425	0.5763823805	0.3274171163
1426	0.5763823805	0.3273897833
1427	0.5763823805	0.3273795269
1428	0.5770491803	0.3273513608
1429	0.5763823805	0.3273383565
1430	0.5763823805	0.3273101679
1431	0.5770491803	0.3272912628
1432	0.5770491803	0.3272628367
1433	0.5763823805	0.3272465267
1434	0.5757149555	0.3272331944
1435	0.5763823805	0.3272210261
1436	0.5757149555	0.3272129927
1437	0.5763823805	0.3271790304
1438	0.576652602	0.3271477461
1439	0.576652602	0.3271248337
1440	0.576652602	0.3271107553
1441	0.576652602	0.3270945091
1442	0.5773195876	0.32707346
1443	0.5770491803	0.3270579059
1444	0.5763823805	0.3270408719
1445	0.5761124122	0.3270248123
1446	0.5761124122	0.3270172055
1447	0.5761124122	0.3270087458
1448	0.5761124122	0.3270011177
1449	0.5761124122	0.3269720366
1450	0.5761124122	0.3269506644
1451	0.5761124122	0.3269372818
1452	0.5763823805	0.3269211314
1453	0.5763823805	0.326893216
1454	0.5763823805	0.3268706984
1455	0.5763823805	0.3268404335
1456	0.5761124122	0.3268095422
1457	0.5761124122	0.326798059
1458	0.5761124122	0.3267837434
1459	0.5763823805	0.326778813
1460	0.5763823805	0.3267665045
1461	0.5763823805	0.3267645899
1462	0.5763823805	0.3267494276
1463	0.5763823805	0.3267337121
1464	0.5763823805	0.3267228569
1465	0.5770491803	0.3267055382
1466	0.5770491803	0.3266926807
1467	0.5770491803	0.3266768787
1468	0.5763823805	0.3266515233
1469	0.5770491803	0.3266348471
1470	0.5770491803	0.3266199426
1471	0.5770491803	0.3265970893
1472	0.5770491803	0.3265892965
1473	0.5770491803	0.3265771022
1474	0.5770491803	0.326571007
1475	0.5770491803	0.3265390131
1476	0.5770491803	0.3265259489
1477	0.5770491803	0.3265146442
1478	0.5770491803	0.3265029319
1479	0.5770491803	0.3265029147
1480	0.5770491803	0.326490176
1481	0.5770491803	0.3264644389
1482	0.5770491803	0.3264396405
1483	0.5777153558	0.3264293794
1484	0.5777153558	0.3264014384
1485	0.5777153558	0.3263812566
1486	0.5783809078	0.3263642749
1487	0.5783809078	0.3263509803
1488	0.5783809078	0.3263308514
1489	0.5783809078	0.3262955283
1490	0.5783809078	0.3262725482
1491	0.5783809078	0.3262602321
1492	0.5783809078	0.3262451652
1493	0.5783809078	0.3262338894
1494	0.5783809078	0.3262145973
1495	0.5783809078	0.3261929494
1496	0.5783809078	0.3261777312
1497	0.5783809078	0.3261460726
1498	0.5783809078	0.3261349047
1499	0.5783809078	0.3261264088
1500	0.5783809078	0.3261170194
1501	0.5783809078	0.326104101
